target,K,method,seed,episode,step,f1,auc
elqui,10,independent,123,5,3,0.5882352941176471,0.88
elqui,10,independent,123,5,5,0.625,0.89
elqui,10,independent,123,5,10,0.7058823529411765,0.94
elqui,10,independent,123,5,20,0.7777777777777778,0.9400000000000001
elqui,10,independent,123,5,50,0.625,0.92
elqui,10,independent,123,5,100,0.625,0.9199999999999999
elqui,10,independent,123,5,200,0.625,0.9199999999999999
elqui,10,independent,123,6,0,0.6428571428571429,0.6
elqui,10,independent,123,6,1,0.6666666666666666,0.75
elqui,10,independent,123,6,2,0.6666666666666666,0.75
elqui,10,independent,123,6,3,0.782608695652174,0.76
elqui,10,independent,123,6,5,0.782608695652174,0.76
elqui,10,independent,123,6,10,0.6666666666666666,0.75
elqui,10,independent,123,6,20,0.6956521739130435,0.79
elqui,10,independent,123,6,50,0.7619047619047619,0.85
elqui,10,independent,123,6,100,0.7272727272727273,0.85
elqui,10,independent,123,6,200,0.7272727272727273,0.85
elqui,10,independent,123,7,0,0.0,0.44000000000000006
elqui,10,independent,123,7,1,0.18181818181818182,0.8300000000000001
elqui,10,independent,123,7,2,0.625,0.83
elqui,10,independent,123,7,3,0.7058823529411765,0.82
elqui,10,independent,123,7,5,0.6666666666666666,0.79
elqui,10,independent,123,7,10,0.6666666666666666,0.82
elqui,10,independent,123,7,20,0.6666666666666666,0.85
elqui,10,independent,123,7,50,0.6666666666666666,0.85
elqui,10,independent,123,7,100,0.6666666666666666,0.8500000000000001
elqui,10,independent,123,7,200,0.6666666666666666,0.85
elqui,10,independent,123,8,0,0.0,0.26000000000000006
elqui,10,independent,123,8,1,0.5333333333333333,0.93
elqui,10,independent,123,8,2,0.9,0.92
elqui,10,independent,123,8,3,0.9090909090909091,0.91
elqui,10,independent,123,8,5,0.8695652173913043,0.9
elqui,10,independent,123,8,10,0.8695652173913043,0.92
elqui,10,independent,123,8,20,0.7619047619047619,0.85
elqui,10,independent,123,8,50,0.7619047619047619,0.82
elqui,10,independent,123,8,100,0.7619047619047619,0.8200000000000001
elqui,10,independent,123,8,200,0.7619047619047619,0.82
elqui,10,independent,123,9,0,0.0,0.46
elqui,10,independent,123,9,1,0.6666666666666666,0.79
elqui,10,independent,123,9,2,0.6086956521739131,0.75
elqui,10,independent,123,9,3,0.6086956521739131,0.73
elqui,10,independent,123,9,5,0.6086956521739131,0.72
elqui,10,independent,123,9,10,0.6086956521739131,0.76
elqui,10,independent,123,9,20,0.6363636363636364,0.79
elqui,10,independent,123,9,50,0.6363636363636364,0.78
elqui,10,independent,123,9,100,0.6363636363636364,0.785
elqui,10,independent,123,9,200,0.6363636363636364,0.7849999999999999
elqui,10,independent,123,10,0,0.7619047619047619,0.67
elqui,10,independent,123,10,1,0.7272727272727273,0.73
elqui,10,independent,123,10,2,0.6,0.74
elqui,10,independent,123,10,3,0.6666666666666666,0.74
elqui,10,independent,123,10,5,0.6666666666666666,0.73
elqui,10,independent,123,10,10,0.6666666666666666,0.78
elqui,10,independent,123,10,20,0.7619047619047619,0.84
elqui,10,independent,123,10,50,0.7619047619047619,0.755
elqui,10,independent,123,10,100,0.7619047619047619,0.755
elqui,10,independent,123,10,200,0.7619047619047619,0.755
elqui,10,independent,123,11,0,0.6666666666666666,0.33999999999999997
elqui,10,independent,123,11,1,0.6666666666666666,0.65
elqui,10,independent,123,11,2,0.7,0.7300000000000001
elqui,10,independent,123,11,3,0.7,0.7500000000000001
elqui,10,independent,123,11,5,0.7,0.77
elqui,10,independent,123,11,10,0.7368421052631579,0.86
elqui,10,independent,123,11,20,0.7368421052631579,0.87
elqui,10,independent,123,11,50,0.7619047619047619,0.8200000000000001
elqui,10,independent,123,11,100,0.7619047619047619,0.8200000000000001
elqui,10,independent,123,11,200,0.7619047619047619,0.8200000000000001
elqui,10,independent,123,12,0,0.0,0.31999999999999995
elqui,10,independent,123,12,1,0.0,0.76
elqui,10,independent,123,12,2,0.5,0.8099999999999999
elqui,10,independent,123,12,3,0.6666666666666666,0.83
elqui,10,independent,123,12,5,0.7368421052631579,0.8300000000000001
elqui,10,independent,123,12,10,0.8571428571428571,0.8400000000000001
elqui,10,independent,123,12,20,0.8,0.85
elqui,10,independent,123,12,50,0.7619047619047619,0.83
elqui,10,independent,123,12,100,0.7619047619047619,0.8250000000000001
elqui,10,independent,123,12,200,0.8,0.825
elqui,10,independent,123,13,0,0.0,0.12
elqui,10,independent,123,13,1,0.18181818181818182,0.7899999999999999
elqui,10,independent,123,13,2,0.18181818181818182,0.94
elqui,10,independent,123,13,3,0.46153846153846156,0.97
elqui,10,independent,123,13,5,0.7777777777777778,0.97
elqui,10,independent,123,13,10,0.8571428571428571,0.9199999999999999
elqui,10,independent,123,13,20,0.8,0.9299999999999999
elqui,10,independent,123,13,50,0.8421052631578947,0.95
elqui,10,independent,123,13,100,0.8421052631578947,0.95
elqui,10,independent,123,13,200,0.8421052631578947,0.95
elqui,10,independent,123,14,0,0.8,0.65
elqui,10,independent,123,14,1,0.8,0.8400000000000001
elqui,10,independent,123,14,2,0.8421052631578947,0.8500000000000001
elqui,10,independent,123,14,3,0.7777777777777778,0.8500000000000001
elqui,10,independent,123,14,5,0.8421052631578947,0.85
elqui,10,independent,123,14,10,0.8421052631578947,0.8300000000000001
elqui,10,independent,123,14,20,0.7777777777777778,0.8200000000000001
elqui,10,independent,123,14,50,0.7777777777777778,0.8600000000000001
elqui,10,independent,123,14,100,0.7777777777777778,0.8500000000000001
elqui,10,independent,123,14,200,0.7777777777777778,0.8500000000000001
elqui,10,independent,123,15,0,0.0,0.35
elqui,10,independent,123,15,1,0.6666666666666666,0.96
elqui,10,independent,123,15,2,0.75,0.99
elqui,10,independent,123,15,3,0.8235294117647058,0.9999999999999999
elqui,10,independent,123,15,5,0.8888888888888888,0.99
elqui,10,independent,123,15,10,0.8888888888888888,1.0
elqui,10,independent,123,15,20,0.8888888888888888,0.99
elqui,10,independent,123,15,50,0.8888888888888888,0.99
elqui,10,independent,123,15,100,0.8888888888888888,0.99
elqui,10,independent,123,15,200,0.8888888888888888,0.9899999999999999
elqui,10,independent,123,16,0,0.42105263157894735,0.41000000000000003
elqui,10,independent,123,16,1,0.42857142857142855,0.6699999999999999
elqui,10,independent,123,16,2,0.3076923076923077,0.77
elqui,10,independent,123,16,3,0.3076923076923077,0.78
elqui,10,independent,123,16,5,0.4,0.7600000000000001
elqui,10,independent,123,16,10,0.7368421052631579,0.7500000000000001
elqui,10,independent,123,16,20,0.8,0.7700000000000001
elqui,10,independent,123,16,50,0.8,0.78
elqui,10,independent,123,16,100,0.8,0.785
elqui,10,independent,123,16,200,0.8,0.785
elqui,10,independent,123,17,0,0.0,0.6
elqui,10,independent,123,17,1,0.3333333333333333,0.8400000000000001
elqui,10,independent,123,17,2,0.8,0.9
elqui,10,independent,123,17,3,0.7272727272727273,0.91
elqui,10,independent,123,17,5,0.7272727272727273,0.9
elqui,10,independent,123,17,10,0.7272727272727273,0.8700000000000001
elqui,10,independent,123,17,20,0.7272727272727273,0.88
elqui,10,independent,123,17,50,0.7272727272727273,0.88
elqui,10,independent,123,17,100,0.7272727272727273,0.8800000000000001
elqui,10,independent,123,17,200,0.7272727272727273,0.8700000000000001
elqui,10,independent,123,18,0,0.6896551724137931,0.4600000000000001
elqui,10,independent,123,18,1,0.6923076923076923,0.8300000000000001
elqui,10,independent,123,18,2,0.782608695652174,0.8600000000000001
elqui,10,independent,123,18,3,0.7619047619047619,0.85
elqui,10,independent,123,18,5,0.7,0.8400000000000001
elqui,10,independent,123,18,10,0.7368421052631579,0.86
elqui,10,independent,123,18,20,0.7,0.85
elqui,10,independent,123,18,50,0.7619047619047619,0.84
elqui,10,independent,123,18,100,0.7619047619047619,0.84
elqui,10,independent,123,18,200,0.7619047619047619,0.84
elqui,10,independent,123,19,0,0.34782608695652173,0.19000000000000003
elqui,10,independent,123,19,1,0.7,0.77
elqui,10,independent,123,19,2,0.7,0.79
elqui,10,independent,123,19,3,0.7,0.84
elqui,10,independent,123,19,5,0.7,0.8500000000000001
elqui,10,independent,123,19,10,0.7272727272727273,0.85
elqui,10,independent,123,19,20,0.7619047619047619,0.89
elqui,10,independent,123,19,50,0.8,0.91
elqui,10,independent,123,19,100,0.8,0.91
elqui,10,independent,123,19,200,0.8,0.91
elqui,10,independent,123,20,0,0.6666666666666666,0.63
elqui,10,independent,123,20,1,0.7619047619047619,0.75
elqui,10,independent,123,20,2,0.7368421052631579,0.76
elqui,10,independent,123,20,3,0.7368421052631579,0.78
elqui,10,independent,123,20,5,0.7368421052631579,0.8099999999999999
elqui,10,independent,123,20,10,0.6666666666666666,0.83
elqui,10,independent,123,20,20,0.631578947368421,0.78
elqui,10,independent,123,20,50,0.631578947368421,0.8500000000000001
elqui,10,independent,123,20,100,0.631578947368421,0.85
elqui,10,independent,123,20,200,0.631578947368421,0.84
elqui,10,independent,123,21,0,0.2857142857142857,0.35
elqui,10,independent,123,21,1,0.6666666666666666,0.84
elqui,10,independent,123,21,2,0.631578947368421,0.86
elqui,10,independent,123,21,3,0.7,0.86
elqui,10,independent,123,21,5,0.7,0.85
elqui,10,independent,123,21,10,0.6666666666666666,0.83
elqui,10,independent,123,21,20,0.7368421052631579,0.89
elqui,10,independent,123,21,50,0.8,0.8200000000000001
elqui,10,independent,123,21,100,0.8,0.815
elqui,10,independent,123,21,200,0.8,0.8200000000000001
elqui,10,independent,123,22,0,0.7272727272727273,0.79
elqui,10,independent,123,22,1,0.8695652173913043,0.84
elqui,10,independent,123,22,2,0.8181818181818182,0.85
elqui,10,independent,123,22,3,0.7619047619047619,0.88
elqui,10,independent,123,22,5,0.7,0.9
elqui,10,independent,123,22,10,0.7777777777777778,0.91
elqui,10,independent,123,22,20,0.7777777777777778,0.87
elqui,10,independent,123,22,50,0.7777777777777778,0.89
elqui,10,independent,123,22,100,0.9,0.89
elqui,10,independent,123,22,200,0.9,0.89
elqui,10,independent,123,23,0,0.6666666666666666,0.7100000000000001
elqui,10,independent,123,23,1,0.7692307692307693,0.79
elqui,10,independent,123,23,2,0.75,0.74
elqui,10,independent,123,23,3,0.75,0.77
elqui,10,independent,123,23,5,0.75,0.78
elqui,10,independent,123,23,10,0.75,0.8200000000000001
elqui,10,independent,123,23,20,0.782608695652174,0.88
elqui,10,independent,123,23,50,0.8181818181818182,0.89
elqui,10,independent,123,23,100,0.8181818181818182,0.88
elqui,10,independent,123,23,200,0.8181818181818182,0.88
elqui,10,independent,123,24,0,0.6666666666666666,0.53
elqui,10,independent,123,24,1,0.8333333333333334,0.8500000000000001
elqui,10,independent,123,24,2,0.8181818181818182,0.87
elqui,10,independent,123,24,3,0.8695652173913043,0.8999999999999999
elqui,10,independent,123,24,5,0.8695652173913043,0.92
elqui,10,independent,123,24,10,0.8333333333333334,0.9400000000000002
elqui,10,independent,123,24,20,0.8333333333333334,0.91
elqui,10,independent,123,24,50,0.8333333333333334,0.88
elqui,10,independent,123,24,100,0.8333333333333334,0.88
elqui,10,independent,123,24,200,0.8,0.88
elqui,10,independent,123,25,0,0.0,0.8300000000000001
elqui,10,independent,123,25,1,0.3333333333333333,0.9500000000000002
elqui,10,independent,123,25,2,0.9,0.9400000000000001
elqui,10,independent,123,25,3,0.8571428571428571,0.91
elqui,10,independent,123,25,5,0.8181818181818182,0.88
elqui,10,independent,123,25,10,0.782608695652174,0.8999999999999999
elqui,10,independent,123,25,20,0.8695652173913043,0.92
elqui,10,independent,123,25,50,0.8695652173913043,0.9099999999999999
elqui,10,independent,123,25,100,0.8695652173913043,0.885
elqui,10,independent,123,25,200,0.8695652173913043,0.885
elqui,10,independent,123,26,0,0.5263157894736842,0.55
elqui,10,independent,123,26,1,0.7619047619047619,0.8200000000000001
elqui,10,independent,123,26,2,0.8333333333333334,0.9600000000000001
elqui,10,independent,123,26,3,0.9090909090909091,0.98
elqui,10,independent,123,26,5,0.9090909090909091,0.98
elqui,10,independent,123,26,10,0.9,0.98
elqui,10,independent,123,26,20,0.8888888888888888,0.93
elqui,10,independent,123,26,50,0.8235294117647058,0.9
elqui,10,independent,123,26,100,0.8235294117647058,0.91
elqui,10,independent,123,26,200,0.8235294117647058,0.91
elqui,10,independent,123,27,0,0.6363636363636364,0.56
elqui,10,independent,123,27,1,0.6363636363636364,0.62
elqui,10,independent,123,27,2,0.7272727272727273,0.64
elqui,10,independent,123,27,3,0.7272727272727273,0.63
elqui,10,independent,123,27,5,0.7272727272727273,0.64
elqui,10,independent,123,27,10,0.7619047619047619,0.7000000000000001
elqui,10,independent,123,27,20,0.7368421052631579,0.75
elqui,10,independent,123,27,50,0.7368421052631579,0.76
elqui,10,independent,123,27,100,0.7368421052631579,0.75
elqui,10,independent,123,27,200,0.7368421052631579,0.745
elqui,10,independent,123,28,0,0.6666666666666666,0.52
elqui,10,independent,123,28,1,0.7692307692307693,0.8500000000000001
elqui,10,independent,123,28,2,0.7692307692307693,0.8300000000000001
elqui,10,independent,123,28,3,0.75,0.8200000000000001
elqui,10,independent,123,28,5,0.782608695652174,0.8200000000000001
elqui,10,independent,123,28,10,0.7,0.8200000000000001
elqui,10,independent,123,28,20,0.7619047619047619,0.83
elqui,10,independent,123,28,50,0.7,0.86
elqui,10,independent,123,28,100,0.7,0.8449999999999999
elqui,10,independent,123,28,200,0.7,0.8449999999999999
elqui,10,independent,123,29,0,0.0,0.6900000000000001
elqui,10,independent,123,29,1,0.625,0.79
elqui,10,independent,123,29,2,0.7,0.81
elqui,10,independent,123,29,3,0.7,0.82
elqui,10,independent,123,29,5,0.7619047619047619,0.84
elqui,10,independent,123,29,10,0.8333333333333334,0.9400000000000001
elqui,10,independent,123,29,20,0.8695652173913043,0.9599999999999999
elqui,10,independent,123,29,50,0.7368421052631579,0.89
elqui,10,independent,123,29,100,0.7368421052631579,0.895
elqui,10,independent,123,29,200,0.7368421052631579,0.89
elqui,10,finetune,123,0,0,0.631578947368421,0.69
elqui,10,finetune,123,0,1,0.8181818181818182,0.74
elqui,10,finetune,123,0,2,0.8181818181818182,0.8
elqui,10,finetune,123,0,3,0.7272727272727273,0.87
elqui,10,finetune,123,0,5,0.782608695652174,0.89
elqui,10,finetune,123,0,10,0.7272727272727273,0.89
elqui,10,finetune,123,0,20,0.7,0.89
elqui,10,finetune,123,0,50,0.7,0.88
elqui,10,finetune,123,0,100,0.7,0.87
elqui,10,finetune,123,0,200,0.7,0.87
elqui,10,finetune,123,1,0,0.35294117647058826,0.61
elqui,10,finetune,123,1,1,0.6666666666666666,0.67
elqui,10,finetune,123,1,2,0.7619047619047619,0.71
elqui,10,finetune,123,1,3,0.782608695652174,0.79
elqui,10,finetune,123,1,5,0.782608695652174,0.8300000000000001
elqui,10,finetune,123,1,10,0.8333333333333334,0.8400000000000001
elqui,10,finetune,123,1,20,0.8333333333333334,0.85
elqui,10,finetune,123,1,50,0.8333333333333334,0.85
elqui,10,finetune,123,1,100,0.8333333333333334,0.85
elqui,10,finetune,123,1,200,0.8333333333333334,0.85
elqui,10,finetune,123,2,0,0.5454545454545454,0.48
elqui,10,finetune,123,2,1,0.5,0.51
elqui,10,finetune,123,2,2,0.5,0.56
elqui,10,finetune,123,2,3,0.5263157894736842,0.61
elqui,10,finetune,123,2,5,0.6666666666666666,0.66
elqui,10,finetune,123,2,10,0.5555555555555556,0.71
elqui,10,finetune,123,2,20,0.5882352941176471,0.79
elqui,10,finetune,123,2,50,0.5333333333333333,0.785
elqui,10,finetune,123,2,100,0.5333333333333333,0.77
elqui,10,finetune,123,2,200,0.42857142857142855,0.76
elqui,10,finetune,123,3,0,0.375,0.67
elqui,10,finetune,123,3,1,0.7,0.72
elqui,10,finetune,123,3,2,0.8695652173913043,0.78
elqui,10,finetune,123,3,3,0.8695652173913043,0.88
elqui,10,finetune,123,3,5,0.8333333333333334,0.96
elqui,10,finetune,123,3,10,0.8695652173913043,0.98
elqui,10,finetune,123,3,20,0.9523809523809523,0.99
elqui,10,finetune,123,3,50,0.9523809523809523,0.99
elqui,10,finetune,123,3,100,0.9523809523809523,0.99
elqui,10,finetune,123,3,200,0.9523809523809523,0.99
elqui,10,finetune,123,4,0,0.631578947368421,0.62
elqui,10,finetune,123,4,1,0.7,0.7300000000000001
elqui,10,finetune,123,4,2,0.7619047619047619,0.85
elqui,10,finetune,123,4,3,0.7619047619047619,0.9
elqui,10,finetune,123,4,5,0.8,0.86
elqui,10,finetune,123,4,10,0.8,0.86
elqui,10,finetune,123,4,20,0.7777777777777778,0.88
elqui,10,finetune,123,4,50,0.7777777777777778,0.8999999999999999
elqui,10,finetune,123,4,100,0.7777777777777778,0.8999999999999999
elqui,10,finetune,123,4,200,0.7777777777777778,0.8999999999999999
elqui,10,finetune,123,5,0,0.5263157894736842,0.5800000000000001
elqui,10,finetune,123,5,1,0.72,0.5900000000000001
elqui,10,finetune,123,5,2,0.6923076923076923,0.66
elqui,10,finetune,123,5,3,0.6923076923076923,0.7
elqui,10,finetune,123,5,5,0.6923076923076923,0.7
elqui,10,finetune,123,5,10,0.75,0.67
elqui,10,finetune,123,5,20,0.75,0.605
elqui,10,finetune,123,5,50,0.6956521739130435,0.57
elqui,10,finetune,123,5,100,0.6956521739130435,0.595
elqui,10,finetune,123,5,200,0.6956521739130435,0.595
elqui,10,finetune,123,6,0,0.6,0.56
elqui,10,finetune,123,6,1,0.6,0.61
elqui,10,finetune,123,6,2,0.5714285714285714,0.69
elqui,10,finetune,123,6,3,0.5714285714285714,0.74
elqui,10,finetune,123,6,5,0.6956521739130435,0.76
elqui,10,finetune,123,6,10,0.631578947368421,0.76
elqui,10,finetune,123,6,20,0.5882352941176471,0.75
elqui,10,finetune,123,6,50,0.5,0.74
elqui,10,finetune,123,6,100,0.5,0.74
elqui,10,finetune,123,6,200,0.5,0.74
elqui,10,finetune,123,7,0,0.25,0.55
elqui,10,finetune,123,7,1,0.6363636363636364,0.61
elqui,10,finetune,123,7,2,0.6666666666666666,0.65
elqui,10,finetune,123,7,3,0.75,0.65
elqui,10,finetune,123,7,5,0.75,0.72
elqui,10,finetune,123,7,10,0.75,0.74
elqui,10,finetune,123,7,20,0.7272727272727273,0.74
elqui,10,finetune,123,7,50,0.7272727272727273,0.8200000000000001
elqui,10,finetune,123,7,100,0.7272727272727273,0.8
elqui,10,finetune,123,7,200,0.7272727272727273,0.8
elqui,10,finetune,123,8,0,0.5,0.55
elqui,10,finetune,123,8,1,0.7619047619047619,0.7000000000000001
elqui,10,finetune,123,8,2,0.8181818181818182,0.8400000000000001
elqui,10,finetune,123,8,3,0.8181818181818182,0.8700000000000001
elqui,10,finetune,123,8,5,0.8421052631578947,0.8700000000000001
elqui,10,finetune,123,8,10,0.9523809523809523,0.92
elqui,10,finetune,123,8,20,0.9523809523809523,0.9600000000000001
elqui,10,finetune,123,8,50,0.9523809523809523,0.97
elqui,10,finetune,123,8,100,0.9523809523809523,0.9800000000000001
elqui,10,finetune,123,8,200,0.9523809523809523,0.98
elqui,10,finetune,123,9,0,0.3333333333333333,0.53
elqui,10,finetune,123,9,1,0.6363636363636364,0.62
elqui,10,finetune,123,9,2,0.5714285714285714,0.71
elqui,10,finetune,123,9,3,0.5714285714285714,0.74
elqui,10,finetune,123,9,5,0.7,0.79
elqui,10,finetune,123,9,10,0.7,0.8300000000000001
elqui,10,finetune,123,9,20,0.8,0.88
elqui,10,finetune,123,9,50,0.8,0.88
elqui,10,finetune,123,9,100,0.8,0.88
elqui,10,finetune,123,9,200,0.8,0.88
elqui,10,finetune,123,10,0,0.6666666666666666,0.87
elqui,10,finetune,123,10,1,0.8421052631578947,0.9
elqui,10,finetune,123,10,2,0.8421052631578947,0.9000000000000001
elqui,10,finetune,123,10,3,0.8421052631578947,0.8900000000000001
elqui,10,finetune,123,10,5,0.8421052631578947,0.9000000000000001
elqui,10,finetune,123,10,10,0.8421052631578947,0.92
elqui,10,finetune,123,10,20,0.8421052631578947,0.95
elqui,10,finetune,123,10,50,0.8421052631578947,0.96
elqui,10,finetune,123,10,100,0.8421052631578947,0.95
elqui,10,finetune,123,10,200,0.8421052631578947,0.94
elqui,10,finetune,123,11,0,0.7058823529411765,0.89
elqui,10,finetune,123,11,1,0.9,0.91
elqui,10,finetune,123,11,2,0.9523809523809523,0.97
elqui,10,finetune,123,11,3,0.9523809523809523,1.0
elqui,10,finetune,123,11,5,1.0,1.0
elqui,10,finetune,123,11,10,1.0,1.0
elqui,10,finetune,123,11,20,1.0,1.0
elqui,10,finetune,123,11,50,0.8888888888888888,1.0
elqui,10,finetune,123,11,100,0.8888888888888888,1.0
elqui,10,finetune,123,11,200,0.8888888888888888,1.0
elqui,10,finetune,123,12,0,0.42857142857142855,0.75
elqui,10,finetune,123,12,1,0.7058823529411765,0.8099999999999999
elqui,10,finetune,123,12,2,0.7777777777777778,0.84
elqui,10,finetune,123,12,3,0.8421052631578947,0.89
elqui,10,finetune,123,12,5,0.9,0.93
elqui,10,finetune,123,12,10,0.9,0.9500000000000001
elqui,10,finetune,123,12,20,0.9,0.9800000000000001
elqui,10,finetune,123,12,50,0.9,0.9800000000000001
elqui,10,finetune,123,12,100,0.9473684210526315,0.98
elqui,10,finetune,123,12,200,0.9473684210526315,0.98
elqui,10,finetune,123,13,0,0.42857142857142855,0.77
elqui,10,finetune,123,13,1,0.5333333333333333,0.8
elqui,10,finetune,123,13,2,0.7777777777777778,0.8400000000000001
elqui,10,finetune,123,13,3,0.7368421052631579,0.89
elqui,10,finetune,123,13,5,0.7777777777777778,0.87
elqui,10,finetune,123,13,10,0.7777777777777778,0.88
elqui,10,finetune,123,13,20,0.7777777777777778,0.87
elqui,10,finetune,123,13,50,0.7777777777777778,0.89
elqui,10,finetune,123,13,100,0.7777777777777778,0.9
elqui,10,finetune,123,13,200,0.7777777777777778,0.905
elqui,10,finetune,123,14,0,0.23529411764705882,0.53
elqui,10,finetune,123,14,1,0.6,0.63
elqui,10,finetune,123,14,2,0.631578947368421,0.63
elqui,10,finetune,123,14,3,0.7619047619047619,0.75
elqui,10,finetune,123,14,5,0.7272727272727273,0.78
elqui,10,finetune,123,14,10,0.6666666666666666,0.8099999999999999
elqui,10,finetune,123,14,20,0.7272727272727273,0.8500000000000001
elqui,10,finetune,123,14,50,0.7,0.85
elqui,10,finetune,123,14,100,0.7,0.825
elqui,10,finetune,123,14,200,0.7,0.825
elqui,10,finetune,123,15,0,0.5263157894736842,0.63
elqui,10,finetune,123,15,1,0.7272727272727273,0.63
elqui,10,finetune,123,15,2,0.7272727272727273,0.72
elqui,10,finetune,123,15,3,0.7619047619047619,0.75
elqui,10,finetune,123,15,5,0.6666666666666666,0.77
elqui,10,finetune,123,15,10,0.7,0.74
elqui,10,finetune,123,15,20,0.7,0.74
elqui,10,finetune,123,15,50,0.7,0.74
elqui,10,finetune,123,15,100,0.7,0.76
elqui,10,finetune,123,15,200,0.7,0.76
elqui,10,finetune,123,16,0,0.375,0.64
elqui,10,finetune,123,16,1,0.5555555555555556,0.68
elqui,10,finetune,123,16,2,0.7272727272727273,0.71
elqui,10,finetune,123,16,3,0.7272727272727273,0.75
elqui,10,finetune,123,16,5,0.7619047619047619,0.8200000000000001
